mk1,mk2,mk3,mk4,mk5
a05f876d2dc0d4c8c6102c59b245cbf45da019a3d2618be506be69e4ef1add83,7f1e455a15079bfb7deb04c13aadf59c0e738317ae9ba08c277eaa9886535376,16f0d68728c37da940387070679a25ad4ccd4d32ebd57fd6c2c61e9d591b6145,90a10a65998d8519ae53536fa077df04699fd6b388ed6a350eaa9a3f358d3716,2c4a860eda513f84fed7ac992f7ff36ceee9fe6919333c0fe4106a9b9d7ed3ab
43d4be5ff99f25f52f96de89a0b3bd3edd594e3a80cea4968c09850eac6b7623,af6b46544fe2dfb0e97cce5dbf245796c79df6907ac6049a4fb803b0c623edff,9670a4203d0649fe14ac64085a88b869c48b2e89f845ab6f0ab47862d1fc31b8,501ac52926bd3c74e72db8ec76ce1030e52370faf01edc15729cec859ea74ff9,8a3953ac0b56e7643fb14e49d0efa25f7a08eadb7ba3f0c424e3d17f695714da
09d5f53cd25311bd1d4da4a7e27c94baf6cc092513d09a59d1fc8bcdaa18548e,74849cb57172d5fcc4dfac62698cf661465ce532eb609631ba8304d5ad09433f,867661c16cbccd9953bb4da24c65e1f20fb712607a0279e841b2b039dcae24da,0964a4f0014a5253b074bc5cdc181dcaf3de81968b6fda2ca5f5b1b18aaebef6,eff6307db9afd6fa8447809828edcbd4260c5e72cc21a0adee6bebfd4400d375
cd66b7f7c9113eff41f51558d010e7131a26ece0a211a86497bafbbc70bbbe42,c74c1a052f3c51963291ff70fde0e63020726ac3492aba5e1bdb7a165e5199b1,5b6dd510909646ed780ec8376699281868b99b7d2e16004a07863d2a622d0bb6,a59275f147b9617ba6f8061d8e10c56ee1439ff9b976fd6338907ac1095b45f1,55a8dee2c34d720cef7eaebe18c60de1b40fe2d8cd9a62ac8e0d8a2c74ce3017
de68c7d097b235023873cc11a76729cc308c52e086ecd9b4978dc05fcafce78f,1abc4419c3c1c05f8771cfdc18b74d526224167526c7d85c386c105ee876b907,f334f92eb076c896100b308383e501cbc166c7d8235ed1b641db94a976fc204d,35c50c63a929e0dda4c8a26f41b662cf276e68873d67c3714b486eb8ec96eab8,f76b8c56ecfd178e1156aac5c8e1e7b7cd206c4e8a48e3fde8af1096fe8704b1
b59820c26901b667c5d975b2655d73fd854067811e35afc654cfab15b0875698,0419bee487e0ac144c919773ce6f2868c0dd82317b39c3dcbd29452634361701,d8f32078264fe00e7caf3ef7f7bc403eb34f01b1b8cafe4bfac43d3229008f3d,eda448e3a0560909724647013b95fe22626fea323a772834653d374d5d387b55,dabfed9f31cae4c8650d4721e10bd5b80eb55eb0e7e6314afbee32b1a884c90b
4f7a59b661f59a5a510de1e81054be4f68f6eb2e671582eea1577c640bb9f49d,b4c75ca8a66919bee9f6e123e24c16a226e88f01d298f4a4fd674c8d0e1a507a,b981a4948a9b5a1e9d1f110ba7425b6539f2952e44523e1665868cb2065a76fe,663441f9042788528aaff8acac88992f53694b2d4f575742ab1886a0a02b2fae,9adbd3b3197565c1db5fcf9106a0d1e06fb31acf934cdba969cce1659a4d2445
0b6d69ff6d14f850ef1c0dc8ab530c52ef7a0d178f27a3f545d6f0ffceb0f069,2d1f88a947df55ea7d271fcdbda274d7b7a2c68776fe34e9d8c27961c5135fa7,ad32ea51ef73ba4cb2046fa629d909bf1fa2cf4d9058d77753ecf923da13d8d1,75ef9b2bfc754a56811525e7ede520b9439bc0966523dc27ab357377f938e7d7,b45a90f2049f04794123c11f5577b765df33a3de707da2867083342e7dbf70b8
978e96d64bdfcca8c7098d0668f65b44eaf9e19d75090532f8c0005e52d51fb8,4b2d45e12d0453b73ad143098ddb1208e41b463b9abf08f771f7f0639041176a,140c7a8bac6d1aa15f320876a7a96173b270686ec069a2d0fadd9a5b576b075f,7368b008e1fcdcb52b7607876dbce7b334b0ed66e2729a1ba4271a824e51d40f,c023afcfa86331f248688e27063793e5f891cce206b7eedf679f37472ed37bdb
ac7dc6d9c4ea72b65982a7f9f07bc5a280f6566bc5011aec7791cd6488cc58e5,a5907511754be8e3002b16b267209c0f16246506064f4c5ea5fe10b8b92017d0,5f0fb7e5f4d52e81efcb9d6f9a7868ae1b4ad79c8f8a22e03e87245e622a2f13,671b07d078435afd5bdb4a8fb40c5421a6430e2c2c3ef4270c82f65bafe09076,9406be0e3bae3b4acde074a5e9e5c29a4821a0e3dc3051a8a3ece5b603c18075
ba518d0e19f33313ee5a47514cbd90e37358a8fc7d35998babbf66e92cb470c3,587767d2c36b5d91e2ab42691fa543d1e8dc2358709b031785352cfcfbfe7a64,d59f91506a72d0c6e38d0ccd34d36ea1d7b64c58abd840b9ad9b146e601b213f,e15d64e1b3c87175e19c6a02f112bf8412ac6994f218cd4478b9ae0afa9bf52b,36e0818a2e3be8ca6a0cb5630ee6e3bffb108f181f7c432aba755925e48198ac
daec51de805ca801e2204d24681b08df6d0bf363a4a047122f970c03669ae399,a72e0471794d1708fe30dcc77908913122be0984387d048593bcc0cf6d03cf3b,fb72b0b29f0deec2e46ebe8c5d04af96cd764c6b46fb3d8e251483116eb3cc61,803c545e81494e1b5b42c99d9d18a69d4c496f5a610a71c0c60c53d73dc8593c,364500afca86bac6897dcd52699e0a71354bfcc07edc2f84f533169429f44f2d
1a5ea0ceed55faf2a725424b29f1b9f43e1dce9e3758897f069150a842c6fd82,eabff9846cc4fc9174bdaed222766349af6f0e9f607578f76a3cdc76a7cea9ca,1dc57a11cf612a6164eb9e1a02c34dbb2bdf0dfb3abd5c585fb556a62e5003b9,16a0e026716a8dcfed3f774b44ae06c81620e1ac2228ebb446375fb20510ed50,dfde21c8203dad6aa14e6ca8c11f39bcffe6467ad3479da90d71cd45ace6c2f7
e3bbf78fb83735ff630b9894a4d5766f0364814b1eb5ce213d13d3193bbb4b19,c07e884180156930532bd8d9d2fb83d645113c0f510cf27d182d6c997aedb2d3,f178d731d83edb613443dcdcaf15119aabe0ebd2c3893c762ad35f1426ed95b5,5db656c7aa336ab50d3ff51f8cc14d462c5da606c34b1d7ed3192cb84e0584e5,25d585b38517d550efe310368628ebc95ba284f4a746b1a10ff2f4271bba8e3a
23fcfd8fab74ecb3fdf8020ed41558facbbbe8250f3208c668a12789fea395c8,b243d65c9c929330f223beb529a7c9a13178ba6e445f69b332a63f45bee4da48,56904919e62eb10a5fa99ab33773d4d619dd87049e7a48885d0dea4d92c29b99,d42e36be32ea267c6da96ee0d77d899fa5c5147476f75b6b2c8d22aea8e281cc,5f987a9842e50afabadaeb3dc359196a675a03453ea6a82f3f5ae85b2a122b1d
ced22dbc18cf9f759ad1f48c5670d24f3bc404e606df66500cecb7a78b370514,346e1d299f38c1158736841dbc95523c367c749ca19453f6b1f05028649b9680,c12aea7a2d91d624585bf7c24f031c47e89380a08b2cfa0d9acc6b1cd3f5d777,56451b671100e3f0b99730194fa85cd9c54d27f79983cec43114b1c8b7bf1acc,9b335529f7989ac88614aee3e3fd235af88e832e3745c822b9485521aa180cd5
7973c3005666a2b8b0b3dc2072b00a6e05e4912e5eb6bcba90ca8e1fb856ef79,1e502b17edd5bd74ec4482a09ea8dabf83978f76f70d95bdd78025f47514ef13,77f0a489f46a83f0d4529c4f81da64af39209a7a75af87b5d797f8b0645abaff,2160311f7a5d5f55b6ece2b8f8d890fc1c35790e74de701ad189d06f75dffec3,f8d040adc48b3600bab1eab6e14290c1bcc5d73a602b05bd7a2cbd8d7dd7a487
24f0737c507b55e7aa771485035f5910cb51afe76c6cbc418c011f39e9166593,5be2b173f9f0fed952eb7d8a44d5964b3ae2bd10c4eda8ba230acf7c62d857ee,079ed149a4406b888e7a76d68a82863d869cb77ffde4511a5209255452d010a4,6fb1fe018b38a9e1d41c9818d919657431be1a10b056e0ea5a5f3129e3f746a6,14c0adfd6d988d720beb6e166472170a4e8d1a6a65ce7b330912c59bcf5fb0d0
5d6c50e099643d2caa09d0284c3c7c12bf0da6c54208241e08e804d7dd2cd59f,1ce393ba8348bfea7265aa5aa58933ad6291b3e4cf27ae4406363a9d3daebfbc,2976d3bde29fdf421e704110d3b44965de90fb69857bfd3be64ae9bbd467505a,4dfaef3a7872576abf1caae45f7ac7c9e17d7b1afd070bab6be58a0bc36deb03,4bb3c1f8d8ffbc6e19d1dd9f08ca4c12f3c5cc913ea74ebc97e508598fc19b1a
9e9645c050420b2e5a46517c841963ca46142825ed8ee2009abbf275ddb95b19,a3245466099351f5fe46e3264d6360913e6e1f6421743b5c391f4ebb13be6d73,89ab11d4d10a966f03d27a39251c6b1ea0122606b8a5820c880f00b2cfde9555,ed2165285a445a60ca466b770fb1f3ca577a127da69b4eb6c936b6a97f662684,73a6ebc779847ac13a1ce6caf9d674aed47d0fe8d987910f764fce4a1ffb0825
e32ba857984ae78e85e53bfe5ad92851570c7abcc0cbbbb397e09370552b408e,821ef58082ef62daee9dceed5a3cd6208dd381a7aea6bc97621e9f963f995950,a80a598016d6e9c3f85de3caf06834ddc7f66bd23698aebc5c0f3a0914bda2f3,e84fb542a7c60ed76213a0cee768aa1f3e37a9e97831e86ef44c40d37b0d695c,cc319eef7d2419f346bf24d8292f22ad9741041d5cd6778e9eeb26baf3739f32
2b5dd074384fd7c68e5b8ebef78122022bf81ea9ff927ccbf65d77dbd3adbbd0,b244cfc038b0f8d2b181e6a513158ad80debdb222c736cbdfa03b533760a2827,9972570a42bceb7852cb45689f10adda8838e217325912b65206d9dd826f160f,c829011962086232dc158620b434e4becedcf37f48c5d948c7f2aa1c72d184b7,a25e1c8c4f3003cfe374c2c986bab9cdf8d9fa0e4896912c8ae7b11b4aa81a00
7a552d804b094b995cf759559e8562e8477118b05b66bcb75a12c28ef29de11c,0799dbaf4774cf7d071508914f46726a92d27fa07306241723cea353aaee29af,a7a1e099002b6a020d57dcd43f7e623dc9e82d33ae818eb33f0e69fbf0c77a5a,e35c7378173147a54a8d79ef5425cd681927d86a14181382439c00c3375a9451,91a26bee3e0cf43b58d4b7277f3e799f978509a4eda7eff0f692fcac4042f7a1
1f59ae4dbc197e38e720b28f8c5605f4d0edb2057953ac994f469b27d18deb5a,572bf77b9bf8fc033c321d72f45cc96a59864f61654f31f4e438ac19d319455d,60c137b37fd719d8268756258496f6e04494cc7a592ddd0f0a8d49dcfaa2c548,795998565d52b2bf559c05ea6ad00c019b7632bd6ad3417bd2a2c525499c2bd3,af43c582330db56652203b16765143eeb3efbd54eda99f5424879fab0bbcb043
5f2fecce78f3fbf34d80ced9497522cdcc78c8af5d4cc27c76b5e9cc0963889b,7898cb7fc4ac140bd810e6eb5e47cad7f6e5c2b07821dc3afc1e5ae49a6c6323,080dbad74e78bba79ea114e3aca0c354d8111a1ff0c95e779aff73592bac72b0,d6df3eb8af69296e03000a77e61a7812a349b52a86ab2d69dd8618d7129de8c8,ff6ec3edbb4f9dcab7bb570107d64fee9eb63dcf11e8646592eb17196fb647b2
63dc294931250fba90017d1a56acd34baf8427745924719632a219585f55a6cb,526a2dad1460c5022a55110f141fb7bee97afee3a9cc6b4ed00d2084de57ab22,4d412bb3a9840ed59a1ec22ec7f035487c29861aed36f2c0ab0aad635fef2f75,7ff4258d096115e0e99f0d207a748b0987496bdbbecb00cec005e314c9fd0d04,ab767c4b271ba2613fbec86d69640bc3dd4a3948a9f4c8afdc3b8c9b13f42981
21553d8a23469d064058a1a69bbf82eb4d6287bb33e356045040005c27b803d6,c7035a03e9efd383dceef041ba2147e1fd5c015a5aeb8d1c0bb47df145e83b65,8f0c0bb8b7cb2b0d1c343034ada821e085928d2a88c186273bd24e650f7092cb,109148b174659af4a209b249338c0977c1b8ef0a7143793937bb9dacf140be37,ba46879790ac37836dd5a08e8c320fc1f49a4eb9f468776cc5aa95f57f2493ff
c0a83c31c6914f483668ff86f7fed73668dee0d7862625576927a60fa452312b,a16f2d665de83b9e4427c65632f225fb1f3390aaa3e5685727b81f10dfe1cb2f,80dd3e7f312e7d9aed2c4b9d58bcdd005a9ca2553b19b41075c37b98ba25b0db,e0c4b70ffecbfe3933d4270b12e4f5b689b34434e8fd61ba7765086de73134f1,9c2b0aed3566e7dfc54ae48e0c208c20bd74e4854c76e8bdb9d21ec1e1bb1295
05f7267a6f9b0e26a6f6b6819b25d196083c238b1314817f719436cfa5633797,5a6ab1bd849d2f4b2c149366578b40ce33c99dc79cf6157242b752fde1ecd965,f65e369a88d6bb9665597d8858b51b48e0f570386acec63f792f07f4aa628b08,01168d700716136a94bcaf61033da548686dac5ae0b222ab44b4387eb4ecc8aa,c697e8327437cf7accec91aa2e74c7894a645fd431b6c373ae0bcd3dd52d6fd2
2263e08670b62e82cb67aa883e26aa0071973bfede09810d215e2dc357a8266e,e0a343ec727fe332d78b6989bf9db43eff8e9daae9495d0accfbd799f575cd97,5662f01e2925e4e9fe5e905f42953e02e7b8d07afbfceca4a775d8713fdd0692,ae357d8ea6ce0835c4aabb29ebd4e22b74f036dc8aa7e374cf3fecd86528e283,1ec9c32eb1e5dba55b6cfc7d3adef85879d67ef2743cc6eb99c420fc55d2c697
451c148a2923242ddf4e67cdbabf1b101c63952916658dfe54e68d87896cdafa,06002b47b389ba6dc32716fc821a65231fe679a39829f5a1729effa81fe42a07,633e41ab6947b54c7bc33153865b672377c4cce615e4c33059ccf7312b0fc7fd,348e07d852803aac8d56663290223c778d43cf01b2c67a09bcebfe12d254760c,51296db51788d5ce9e53340f8dc68e3a8c83675b43a3b3ba276cfe8865c025ac
936430745c013908b1da2143b19ee1914c80dc3354ba4bed430faf3781bdb264,c1b694b0508432bac5e0e0d732865ef0ac60fb38e597e94ca53ea4abe97bbc6c,9c11145bc94f3c24915c186d3127a6f0e1ef89866683b1b7b3425cd9db11744f,6ff0f31d6b5452688375b767af764438c162ded88d5ae921073290f59b948448,21483d6c3314822a7797ec38b60458078d78aa531a2511d96c9801bda79e1639
3e682216809cc4b5b85b006bad6baea3f25de04b5130deee80399bfe908bfa36,a77ae279dcd26b95c32280d3e0c1f93133f6845467fc57023d5f5ddf7215bb61,7483b491951227e37e898e83797622457a323ce909e36a3c67ae248e7f9253fe,83450b107bfd620aa316dbd31c07b57cb671ec938cb49e7836d3bc0a48362f9d,4daf674e151681a0273ee4d6a8dfa873c2cfe2c093bbfe580c180a21d77fbf5c
c827e5074d6031fba0a3b335d1842f0426e6e53052af5258b208ea41b1283f9b,a4e7297fbbdbc62471a9247d489b69c69ae793774dad7efda53aff9d196b66b2,7c0c91cf1c9c2ec04d37c7865fef642ea8b40c5bfe8c82c7cb5754ee5142bc13,cf01c0e55c2257bb9ddbb65f43ceed356a0f48610687c8aaf7df5efbfb31c2b8,c238eb22644752536f3ed1a59075dab538d62efe441e36df7c3d672dd913c8d7
9888212ba4cbbe7ba09801baa3629da99919b32c5652f6bb40b6774b1adfd11a,8ba1b388992c9ac2a7a5295d234a89417e09ab1c016293da9f97189cb25d9496,7d7e8e4df23a08035db9152f55fd18c78d99186565de46752fd9d47705a28d49,b52568c8a04f415e11bba0e8811130aaf0f6b4a86cc4181b9b795b15ef17252a,3cc5ef6996982b1fa31c2f8bde1e7e428375ea7ef51880ac896eec0da7d27997
777b72379b308c02147086aca612fcf8b3af14bb3ff6c79b525fd83ce2a82059,86e0cf702c1a5509040413fc00f826524ed7cf48f676d4f166da6b853e7d3f37,79bfa26bb083a2528c494cc46dc05a5098f5ed48eb2666c39f8421b477b49281,6753137f76ea332c87227df5629781f7df98e8ff3610767b80e3fcac1828e254,223cdaf07ae6c65cfed784eb3e7b92f38f76a891d2e3cf62293f8a522557151c
1880f2848ddbc446fb6f2d48266ff1408dafed9320fa9fc07af224a879eca7ae,d755bc60091e0b4c2fcbd982f030fa7fa4b3567def1be91483c296e7b82272c9,5eb69781a3e2e838c23f7ff393b9bc50cad20e690d4b40a538617e3b3cfc986b,abbe1bbb9f657009932c558f2dc82a925ae2f8a10d6246428a8f76a1e2451b7e,cf22e8a07a2b39c16f76e602fba14879c0efe282e94672a7b53e83bfdff07b76
363f85a462b821bd5e35a24fd9d9dbdb69ea79e83d608c8852307647863543ab,055865f62f59800845c8d4db78e9375be3250d72c5b44ea8a02d17649cfefeaf,861192aa8a4ca05460ccaa65950e0a91999bc351d5b1b1d47427a9dc564b8726,36a707113ba99d6892391a91526de9536231366852790d45db9b1c1104e448bc,94533a5323500c9d85f13d07ff339cda69a27d1b11ab00523a1784854a693512
5bfa15a822ee201b5ada4363916066faa769d581b5fc6e20956c1750c43096c6,cd7cd134ecd3f9bf259e0e6feaf802faaa433172ca14b836a9c5ebebe5a6f270,0ec65e3c7dba3ebb01167798ce099dc96b2ea00917754bc323f224fcf36f22e4,a680fb95bcd97140ee6b8e9eda9643982b9fdc9a53f9ceb4a9570269a4875b37,a515ccfdf2f10db3551da8887f6e0a367205ac998b74de49fadf7a2503d04f86
b4fa12e30d48ab930f1dd6b819cb3941444adcc1b3c5caad7ede448059b6ad72,6580c878686d994622d67dbbd509f708c181b264ef43608b07ec9fced5c0cab1,367dbbf83c3687363ccb5317cb3f1e8211a9ff758964f691d21135a29392a491,952b926af37aaa8b6e2d8b5becce0bcec4ec8305eaf6ec462f85a42a014aa47f,ae85d08e8bd7f8a8c66d757906ca8c1a6ff3fa20355b1fe28c4588333cbe1215
d03f058b22252eb4df77cf6b0da30e35205fe4f8957318171b11b2cd12fe186d,e3a8a0a9ee0b7d2b3db89408205e983a54627700be52795241e051af24d96d7b,9ad3f1106d590a0c55d314d9fd311d86e38523d35c38bb0f80e9302ea5b152d0,b028b0dd2158131dfa44ace84613990808cf4754af1acc88176244732c5d8e2f,0c66f5d3c588dc264dc4b635ccc08b13337cf80c700573868cf7620a6edd27b9
d065648ca7b2cfddd28be169f32f651f39eadb698040bc0950f358785f43815d,5409a44229200c204b7f38ba32a73a63bb2ada40be164a90a27ec48940e34305,c9743c3ded7355f02d5e7acb052560ab4f9d82810ff99ffea45d4ddeafc4f56e,0c746096ff2e57fb47898c9aedfcf80e3a7b24425d4eb61dea74679d61844f45,b9ea5ab27d9881d33abb8c4f726a01abd9440aacc7d2d460ec00db25e3c97064
b8dd28f476a3031b9ad387910c681379c43ef0aaf6066bb27ea248798cdf2d2e,ccd0ced472101cba757741a689bb9fbffe4e8c335e57eeb8288f8d48a5913905,03d4e65957814926b084139ca4eb4fdea56842b864f4778a2be0f42896f56132,9d2002d3b8f3e5c917bed7ed3fbdafbb009f5581168952a5ed85fd19c0e3cea8,97238fcc7052e55b5ebda83c2705efad67714f3167868dcf6aba72edfb350e3b
ce7b260ab18cc2a0587cfaae7185ae149bcedb92f790f47715c0e44f6849c62a,118c2e44e60a1b0cf3f2fd6f94a964d446b027c0d007be26302ea9530bd3576c,60010c4f6715367d34d504e34cec1294cff55e3d67715eaa6f04d006c4badb9b,aec1553f6737eea0074a302a7cd79b73e26c39c5ca0fed18c00b33beb4b60b7a,b3e49d7de817e6396821af095c6e8e56aef329786e3b988dc887fc1051ffa526
8b12b0cc4e185938b74bee3a95f0a161c41606cae5245d3e3bdcca2f180aa382,976a131f220ae4b8780bb33243d4ee8c5ddf9c1feb22ae6efe952ca5df69cd7f,b5f4183eddc0c628cd155b0fc08869bda1a41a4e0322b8804979ef5c6dc3fffe,f2db650305ecbea36b928323b1c4d134b0ef97fb14eea1cc7559eb7352d0814d,edd4ddf7237b8049914541cae9e844f3aa268aaadd5a668d42810a7a1f115a5a
041d5c2c5f93cdf1424437a873d33b68b8de4e2a1d838bd7ae35abf9832dc887,0b99b5dda509d7ea6286c806f7c5c9ee953015d2d033f1c8777bdf0c2e59c702,9fc69e602b73a93d12daab5c8dfb99676f044e53c2f6a7eaca2bf07d12873ca8,b8719910f20103ce23a53d640b534facd354396f152f46884665eea28623f62b,c7c79add91831e0d0499b4ec913515c17b2faa3d0ce17da04f83b395029e1c96
d43335a8446f9f5cfbe6d766096d5d75060df4f3077c83382c5b22cb9a28e405,6cae80657250927fa962c08f8b8fbcf42d1ab7fe23de94d06be75393d8b90e3b,635e6326733926ad0be30101b07811ea5c8826532873d8f8f2b5dc26d850a8e9,e0f1b371fe1bc5184ec93b706ff177ead3dbf48164a48393c50a98c13e5e8f8e,6c032aa8d19a8d38c534d4f4d2b4d0a47ced732214b70e34ac31348d6c6bf739
b8f7df034164f65928d325c75020b627bdb98926c17df39e36debd5704c1aecc,92c11dbb3c7af7086c7e3e081eb6f9c7e7d888a64820b0908bf8033fb14db750,2c01a17455e95b68ebd34041979f9aac97d3ef781ff3dbe75dbde404ea3c69bb,2ce99121d2b37ab63036e620a13ba3b6bb0acbb7f6554de9d93247b758c03187,2e7e5efa80d9e813a8209718b3e10117354268dd1899a76e240ff34bc2b171b0
2a83b2aa991a07aae57de7b22fcf64417d766889fc465998017cd9f7e124bd16,fd68a7f2a0275cb95cd708d0a1d7bfb5beef3563353857459c7f67ed7a008e12,42e00b8c4be0a26162abdc4b47bc014531f11397fb5da4822db6d74f7e040fec,59e4a3b36f987f04b7a67ffff9c086b92f74c33d57574c3a3fb5acec4c560cf3,e763d579f22583de1b18b355101c00a49a2bfc6da97fb130250e03a849e4ba3f
cd2e52ad17739b997dae8e5ad16aea8f13f895057b1793abfb152c5d0f04c6ab,3ff92d0a76fb28db1c07b7214fd35f9149e8041a3ca72c3bf7400f151407769e,9bd0b9d9f6823924884bdc5df4e84e29a0656e799ed4f05ef1d20977c3485fe0,8335a3da541e16cff3b03128d068f86f2f16e248bce1e867c44e686e34f804b9,d76b4f4b2a6a16894142ca0e989279bc7e242dd1ccbf55ec29558e77d2e26b06
390aa8285a37211114deb69aacf2389362d44b3f4b9b09acafd544604b0646a8,4509313703ae06e965110ddad08cfeaf6c95ac0b300175cc1244033ad07ed535,4d56791a9fb1838864fee652508992eb0ee16798392e05dd078ba5084895f0a2,a6e9808b901c59479e73abb1de9d303f7d19c59eceef0a8147cf3f727b5900eb,20ec5633f6b92fc459c3b4f816185dc245c84c0479d25db69c91c9f667e93320
87b800bb0c6282d16fd9e12dd8011d6ec7898b0bfaabbe389bf46deb6c02bb8b,d253919948e51f8482ffc3c3565ea6e14ee2124f2bc69b33a51be43ee110472b,1ea2f4a3bdb8cac55ba66517a3505dd07f3bbb0aa4a49e2ca2884c8f6c91ecec,41efc7babed0fd9c2588b18c19cbc20a4a08bbd4b88ad243815d438246242a91,d75ddc46de2ea51f58f9f87d84628bd93c6b0b2dec8ccd83dbcad80df29591a5
d9a2bfd5e5913cfc26b06d9aaff5c1de4db7d6287f4ca83e783353b998a4a8b1,45f4f16d9a6be99d3969d3129a2216b4217bad4b366dbb79204f47a275e94c69,815bf5f962e61e3f9eac4bdd0e5254884aa12816342eae93bd829a64960d5632,0a0ad7dcaa29a133423e17d230038ecaa9f09b15998590f4a9589ed6db0f871e,71f32ea0eb650aebcf5b4d35cd1173fd91b1794c47538d6ef151e53eef67a58d
402fcc78993d3649bb8572238ce14f0432a1017ef518ca3d5c49e6f759a29204,fde2cc8a9dc7ba22378cdb643ff33771a7a464c54a72505b8be75c5cf34ee98f,062833bcd2304c2d589cc3d29d3c28bc12dea5733052adb0828d8b0569886be0,fafed3e49558791e39f0aab3bdc48e32cfb985ba8a39de8f0178b116f48201bd,433d4e1d6d9a55b67b4f769cc1e4537116da1ac4877143b51983a92d1cc28343
b5174e67bd66686be929cda13b65f2669d107f27b1339473d956b3f8b34bf8d0,58244d6306e90d26a7dabf7131bc190dc14354f57f8a52f346a13ea8f93ed42e,97c05b9b57a713c3727204b499bb2e153e11ef68858feae11007612d5dc78764,ea93e413f95d432d8084abde6ec8facc8cb417d88b021898ce177fd4737bfb33,116e05e3f9af27a31986300b8e91dc911079f476596507913117f35021dfe10e
591a4b05849ac7456d094f02224efba0e6f05b45fe3c18cdaf56b586d179cb5b,9848a3bbd52bb3a2fa310658b482cd763676ae91df20d44319ac6d6dc7dadc05,fbd19785a62418574fded206b078b4b88fe2e7faaa3ee6e6b734bfce4a57185d,11591fa21ad312914eeceb4bb51726a40075c81c74cbaae823e00c95af13afb0,6976d2641ef3e493fe39d01d4791bff9f7690a22e827a1bcd6b123c0743e4c8c
f048ecd895570a78b4fd9922dcb4e58996614ed50c5041924183ae81caebbc75,b51311b49f744f2368c5668b729fed814767f1ce9722af408619c5bb19403c1b,0b78c14d653bf9e06a2a413c3e1bcb00fd021db4896ac85b3d041d82e438e3e3,4416733448a698ea7f0b568039ae83f810f1fcf4005596367da2f5384ecb77c4,52af8267969b4da243440000acbb0ce73fb480dd4cf18acfc7d7a8055f51a475
3b3f23c52318b83a19a7080981346c7b6d7fb10e4151a5c561f693f21225ba6d,4d1372e23f0f675ce877d2141060a7be036212b1c42d576877db690e1efa2e55,67313d2a4a8489463b06bd6c03eb8cbf93a763dc8d02ec1e77f2f074dc437590,84c62e8c9dede28c2c4656ba620eda67a80e8a4b23bf514ef04a5d45bf166333,c6bde3456bf9675ef42bfe998fc650ae93709cda0b2a0cd685af299f9e40cf84
e23beee08814379e62a7dfdc474a1a035d17a1cce38e2dd0b9cacd54614293f5,4810210e68bb652ae4ee418a51d27b67a8483b8a8f3e309f62af9643323514e1,5dac363c5065977a1447cce9d361bac867801f023e6eba817e1a1cf59b9f0190,accd8649723053975bf27c4fc9a4b41359d2176fee53171e39128e14f3a9ea9e,61c847fe02fcd61f34b7310a260e106b0f3308dfba36188a97b9d8289e51cc6a
6bb6038fba0ce2993f7ca07fcbeb4b8027ced7fb24819e5320900c16b52b98fa,cc627f2283c4cec4926667316b30747440f826e01d689d0d865d74a6a24bde75,e3b9ef6bf1752cb508278145cdc8b4860ae145852399202e7840d5a72b25cf74,521a6f9f61de9653cb861d3835ed43071e6a8686601f280dd10fe9cb35c2346e,cbfd6696825c134bc15d26bed4db69e3faad5a854399d174cde4945d22496a20
a6e2d23d49f0c727823fad5f4247f4ec3289954572f064c4268ad74fb508fb74,99101a5fd30c5e4caa302f92b8049d1d52ff6265cea78887ca5777cd6a41343c,130626119827fda828d06e216f83f8fb377ac8627eb38b78c3854425776187eb,4b07a74570a99d519072d1c46cdd602a13f00024d644181c5c8e182cffa806ed,bea32b20eedcafd90c9672abb437538d01129c168cbe59ae9ccb2bf0467901df
ae5d88d7a6aa76e6dda3a0558e72b10b4866804caf5c4b36d0fd3393995ffe05,6369b21e410457d007ffbf985d9142a6f645d5288019305e8b84b348755db0a3,dd7adad5ec73e10cd074317bfd073c2e00854d5804a4f82f11628a16e7e200a7,3b7b427750ff66a629bb8fccd1bdc14b7bc67df47b013101fb48b53e3790ff66,5283a5804cb5124fd1355f60c0f2204849d884990e1e91983bae13b8d26eb9ae
0248422c959003da6a3fd180bd986f2961abd0961d60e5d33d8866bd94845897,49671650db89a5c8a28054139980b2dec0ffdc9f484ef630306ff3aed25a7790,f5f2a667851dff14a3724b38d098ff26759032bab39bf3c0ee8f0d2cb9a92ec8,b1ba65da2521b0b4bdebbda2bdf391f3f7025172529c5888facc10e274b3543d,3e0ea65bf8ae3a8f120f5c7a89df4bc73460452af1f5f696b329292ef040d0dd
c990d7bc08ef141cee80b3b31eb59d29a71b717d616da492919ae038335d1a21,cc60a6bef62de14febb6abc83be48f62d66257073f8493817216d3ad5b455eb7,c2f901b7e1dea5b7a2c77a7097b6348ed4d74ba9a0205d1fd3d9de020af04860,6177d03e4a3aa6c8e37baef3488706384e38008e215e8c19e07f27ec0a79f348,7a78fc5e47e177fd0e7aa86f0198116775256a646258bcdf9418a78310f1bb97
8c76d9a8e7bb154616e0526703d824afc0932ecfaf654b4b146ea15c551dbe88,84ade188c07a0f7b181ddb08cf30034544845694ae23c9b0eba6f67bd1b8a7dc,ca5c526b96d7e64fdb83ff8989d23ab68d5c5abc30294983e4c4c72473e15f14,545c8ebbc96e3933277cd39f445de1b8fb4f45b81f71163fcffe5fa0a4a36800,66837ac90ae2206e4beaea28b68a41b04130ce8592c3b5d38299e42f4329d700
